,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,Trip_duration
6056,29865226,2,2017-04-13 08:26:02,2017-04-13 08:34:04,1,1.44,1,N,249,231,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0 days 00:08:02
6057,41516125,2,2017-05-09 20:47:49,2017-05-09 20:55:28,1,1.11,1,N,166,151,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0 days 00:07:39
6058,39834178,1,2017-05-17 11:55:34,2017-05-17 11:58:02,1,0.1,1,N,230,230,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0 days 00:02:28
6059,75592896,1,2017-09-08 23:54:57,2017-09-09 00:09:20,2,2.0,1,N,87,144,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0 days 00:14:23
6060,19661745,2,2017-03-08 20:50:28,2017-03-08 20:57:15,2,0.84,1,N,100,246,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,0 days 00:06:47
6061,88132323,1,2017-10-19 14:41:54,2017-10-19 14:59:05,1,2.3,1,N,88,158,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55,0 days 00:17:11
6062,33220218,1,2017-04-22 15:04:16,2017-04-22 15:19:21,1,2.4,1,N,161,79,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0 days 00:15:05
6063,3804217,2,2017-01-14 10:09:05,2017-01-14 10:14:41,5,1.4,1,N,234,230,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:05:36
6064,49894023,2,2017-06-13 12:30:22,2017-06-13 13:37:51,1,32.72,3,N,138,1,1,107.0,0.0,0.0,55.5,16.26,0.3,179.06,0 days 01:07:29
6065,110012642,1,2017-12-28 13:35:04,2017-12-28 13:39:14,1,0.8,1,N,141,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:10
6066,98367421,1,2017-11-19 21:14:47,2017-11-19 21:21:06,1,0.7,1,N,100,48,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0 days 00:06:19
6067,65276810,1,2017-08-01 21:44:43,2017-08-01 21:59:56,1,1.5,1,N,237,137,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0 days 00:15:13
6068,79443227,1,2017-09-21 16:21:28,2017-09-21 16:29:44,1,1.0,1,N,249,90,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0 days 00:08:16
6069,101393514,2,2017-11-30 21:42:57,2017-11-30 21:52:49,1,1.39,1,N,87,211,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,0 days 00:09:52
6070,100380528,1,2017-11-27 17:27:14,2017-11-27 17:31:36,1,0.7,1,N,246,186,1,5.0,1.0,0.5,1.7,0.0,0.3,8.5,0 days 00:04:22
6071,8290711,1,2017-02-04 07:14:17,2017-02-04 07:20:32,1,1.6,1,N,260,146,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0 days 00:06:15
6072,36261183,1,2017-04-29 14:06:16,2017-04-29 14:10:26,1,0.5,1,N,107,137,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:04:10
6073,94606151,1,2017-11-08 15:55:45,2017-11-08 16:11:40,2,1.7,1,N,233,140,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3,0 days 00:15:55
6074,3071075,1,2017-01-12 08:12:01,2017-01-12 08:16:09,1,0.6,1,N,237,162,1,5.0,0.0,0.5,0.7,0.0,0.3,6.5,0 days 00:04:08
6075,24150960,2,2017-03-23 10:32:25,2017-03-23 10:57:51,3,2.63,1,N,144,186,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,0 days 00:25:26
6076,64695303,1,2017-07-30 19:37:18,2017-07-30 19:46:55,1,1.6,1,N,234,79,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0 days 00:09:37
6077,22679986,2,2017-03-19 10:30:35,2017-03-19 10:35:11,1,1.16,1,N,261,261,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0 days 00:04:36
6078,13888254,1,2017-02-21 16:48:08,2017-02-21 17:09:18,1,6.3,1,N,75,148,2,22.0,1.0,0.5,0.0,0.0,0.3,23.8,0 days 00:21:10
6079,107332550,1,2017-12-18 14:42:40,2017-12-18 14:47:47,1,0.8,1,N,107,79,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,0 days 00:05:07
6080,111360694,1,2017-01-15 09:25:12,2017-01-15 09:35:11,1,2.3,1,N,230,234,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0 days 00:09:59
6081,32828166,1,2017-04-21 14:22:50,2017-04-21 14:28:09,1,0.7,1,N,151,166,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15,0 days 00:05:19
6082,101492828,2,2017-12-01 07:15:52,2017-12-01 07:19:01,1,0.7,1,N,142,48,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:03:09
6083,11482583,1,2017-02-08 07:15:40,2017-02-08 07:18:53,1,0.5,1,N,264,264,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6,0 days 00:03:13
6084,3955478,2,2017-01-16 09:24:50,2017-01-16 09:29:58,1,0.95,1,N,237,140,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,0 days 00:05:08
6085,26205208,1,2017-03-26 02:41:30,2017-03-26 02:51:58,1,0.9,1,N,79,144,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0 days 00:10:28
6086,37573501,1,2017-05-03 14:53:14,2017-05-03 15:12:39,1,1.2,1,N,162,186,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0 days 00:19:25
6087,20813298,1,2017-03-12 22:14:01,2017-03-12 22:17:14,1,0.8,1,N,137,224,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0 days 00:03:13
6088,9517905,2,2017-02-10 11:49:35,2017-02-10 11:52:43,3,0.61,1,N,238,238,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8,0 days 00:03:08
6089,90927252,2,2017-10-28 01:35:36,2017-10-28 01:42:57,1,1.39,1,N,186,163,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0 days 00:07:21
6090,112783840,2,2017-01-06 09:26:08,2017-01-06 09:41:36,1,1.77,1,N,229,230,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3,0 days 00:15:28
6091,5521001,1,2017-01-27 11:17:12,2017-01-27 11:21:42,2,0.9,1,N,238,238,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0 days 00:04:30
6092,36147513,2,2017-04-28 08:55:14,2017-04-28 09:00:03,1,0.91,1,N,90,246,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88,0 days 00:04:49
6093,89818736,1,2017-10-24 20:08:49,2017-10-24 20:21:42,1,2.5,1,N,90,231,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,0 days 00:12:53
6094,37869055,1,2017-05-04 15:03:00,2017-05-04 15:14:38,1,2.0,1,N,239,24,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,0 days 00:11:38
6095,28511537,1,2017-04-06 15:36:49,2017-04-06 16:09:30,1,10.7,5,N,50,265,1,55.0,0.0,0.0,2.0,10.5,0.3,67.8,0 days 00:32:41
6096,108994016,1,2017-12-23 17:05:42,2017-12-23 17:15:57,4,1.6,1,N,161,107,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0 days 00:10:15
6097,100448595,2,2017-11-27 21:48:03,2017-11-27 22:18:51,1,17.8,2,N,132,170,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,0 days 00:30:48
6098,8130118,2,2017-02-03 19:49:17,2017-02-03 20:00:24,1,1.29,1,N,68,142,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96,0 days 00:11:07
6099,41197731,2,2017-05-08 21:52:14,2017-05-08 21:56:36,1,0.89,1,N,161,233,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,0 days 00:04:22
6100,55306099,2,2017-06-05 17:55:42,2017-06-05 18:17:16,1,4.86,1,N,88,90,2,19.5,1.0,0.5,0.0,0.0,0.3,21.3,0 days 00:21:34
6101,53792530,1,2017-06-24 08:42:59,2017-06-24 08:47:15,2,1.2,1,N,249,234,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0 days 00:04:16
6102,44024879,1,2017-05-21 03:32:34,2017-05-21 03:42:28,2,1.1,1,N,79,144,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0 days 00:09:54
6103,86286223,2,2017-10-13 18:23:58,2017-10-13 18:36:08,3,2.14,1,N,151,142,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16,0 days 00:12:10
6104,14409941,2,2017-02-23 10:12:16,2017-02-23 10:23:41,6,0.7,1,N,137,170,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,0 days 00:11:25
6105,106493490,1,2017-12-15 23:38:36,2017-12-15 23:59:37,1,8.4,1,N,138,255,1,26.5,0.5,0.5,5.0,0.0,0.3,32.8,0 days 00:21:01
6106,76245354,1,2017-09-11 06:43:02,2017-09-11 06:51:58,1,2.1,1,N,68,162,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0 days 00:08:56
6107,81601332,1,2017-09-28 17:08:25,2017-09-28 17:23:02,1,1.3,1,N,107,100,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8,0 days 00:14:37
6108,3437677,2,2017-01-13 09:26:01,2017-01-13 09:30:43,1,0.45,1,N,164,164,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:42
6109,64880721,2,2017-07-31 14:37:08,2017-07-31 14:45:23,1,0.97,1,N,68,163,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0 days 00:08:15
6110,57129993,1,2017-07-04 12:29:43,2017-07-04 12:33:43,1,0.9,1,N,114,90,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:00
6111,82233439,1,2017-09-30 15:20:23,2017-09-30 15:26:10,1,0.8,1,N,13,13,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0 days 00:05:47
6112,26459310,1,2017-03-31 16:01:58,2017-03-31 16:14:31,1,1.7,1,N,236,239,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8,0 days 00:12:33
6113,25975070,1,2017-03-29 23:15:11,2017-03-29 23:27:12,2,1.6,1,N,79,164,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0 days 00:12:01
6114,96419777,2,2017-11-14 06:48:06,2017-11-14 06:56:07,1,0.98,1,N,48,164,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:08:01
6115,74586667,2,2017-09-05 20:54:29,2017-09-05 21:01:58,1,1.04,1,N,186,137,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0 days 00:07:29
6116,94723657,2,2017-11-08 21:17:29,2017-11-08 21:37:55,5,5.59,1,N,4,74,1,19.5,0.5,0.5,2.08,0.0,0.3,24.83,0 days 00:20:26
6117,60338377,2,2017-07-15 20:58:12,2017-07-15 21:08:33,1,2.82,1,N,236,42,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,0 days 00:10:21
6118,31079399,2,2017-04-16 18:05:21,2017-04-16 18:33:54,1,16.6,2,N,164,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,0 days 00:28:33
6119,62504896,1,2017-07-23 01:18:47,2017-07-23 01:38:51,1,3.8,1,N,263,145,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,0 days 00:20:04
6120,5160381,2,2017-01-26 11:06:38,2017-01-26 11:46:02,1,9.9,1,N,162,138,1,36.5,0.0,0.5,8.57,5.54,0.3,51.41,0 days 00:39:24
6121,42285651,1,2017-05-11 23:13:51,2017-05-11 23:25:55,1,1.4,1,N,264,264,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0 days 00:12:04
6122,108273665,1,2017-12-21 11:17:53,2017-12-21 11:35:11,1,2.7,1,N,142,246,1,13.5,0.0,0.5,1.5,0.0,0.3,15.8,0 days 00:17:18
6123,50717370,2,2017-06-15 18:15:09,2017-06-15 18:30:27,2,2.05,1,N,170,113,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96,0 days 00:15:18
6124,14656615,2,2017-02-23 23:47:25,2017-02-23 23:51:27,1,0.62,1,N,170,107,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0 days 00:04:02
6125,39046161,2,2017-05-07 19:07:25,2017-05-07 19:17:45,1,1.62,1,N,161,142,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0 days 00:10:20
6126,32672720,2,2017-04-21 06:57:50,2017-04-21 07:04:42,1,1.44,1,N,262,75,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0 days 00:06:52
6127,82215369,1,2017-09-30 14:06:16,2017-09-30 14:39:13,1,5.3,1,N,231,142,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8,0 days 00:32:57
6128,30664593,1,2017-04-15 12:49:29,2017-04-15 12:56:05,1,1.1,1,N,186,234,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0 days 00:06:36
6129,94191619,2,2017-11-07 10:42:54,2017-11-07 10:47:40,1,0.79,1,N,141,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:46
6130,5953158,1,2017-01-28 14:09:25,2017-01-28 14:58:41,2,14.3,1,N,138,230,2,48.5,0.0,0.5,0.0,5.54,0.3,54.84,0 days 00:49:16
6131,102289810,2,2017-12-03 13:02:17,2017-12-03 13:26:46,3,10.0,1,N,138,162,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,0 days 00:24:29
6132,59178594,2,2017-07-12 05:55:06,2017-07-12 06:18:09,1,8.05,1,N,24,138,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27,0 days 00:23:03
6133,75356090,2,2017-09-08 09:25:41,2017-09-08 09:40:41,1,1.22,1,N,68,234,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,0 days 00:15:00
6134,9715920,2,2017-02-10 22:06:54,2017-02-10 22:13:49,2,0.95,1,N,107,234,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,0 days 00:06:55
6135,20451396,1,2017-03-27 02:37:12,2017-03-27 03:14:09,2,9.3,1,N,158,257,1,32.5,0.5,0.5,10.1,0.0,0.3,43.9,0 days 00:36:57
6136,29266672,1,2017-04-08 16:03:00,2017-04-08 16:24:58,1,2.0,1,N,107,229,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35,0 days 00:21:58
6137,84457158,1,2017-10-07 19:53:09,2017-10-07 19:56:32,1,0.3,1,N,79,79,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0 days 00:03:23
6138,5019700,2,2017-01-25 22:46:00,2017-01-25 23:17:18,1,8.55,1,N,163,225,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,0 days 00:31:18
6139,32040342,1,2017-04-19 14:03:04,2017-04-19 14:08:19,1,0.5,1,N,236,263,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:05:15
6140,28047704,1,2017-04-05 10:37:25,2017-04-05 10:57:08,1,2.9,1,N,238,48,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0 days 00:19:43
6141,32987059,1,2017-04-21 22:15:40,2017-04-21 22:43:19,1,3.2,1,N,13,113,1,19.0,0.5,0.5,1.5,0.0,0.3,21.8,0 days 00:27:39
6142,64467847,2,2017-07-29 22:13:32,2017-07-29 22:17:18,1,0.62,1,N,263,141,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,0 days 00:03:46
6143,30047739,2,2017-04-28 10:24:30,2017-04-28 10:41:23,1,1.42,1,N,237,48,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34,0 days 00:16:53
6144,96754762,2,2017-11-15 07:22:11,2017-11-15 07:27:31,1,0.85,1,N,170,164,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0 days 00:05:20
6145,11744002,2,2017-02-14 23:12:46,2017-02-14 23:19:22,1,1.23,1,N,163,239,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0 days 00:06:36
6146,73208257,2,2017-08-31 08:23:29,2017-08-31 08:26:59,2,0.67,1,N,68,246,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0 days 00:03:30
6147,10906034,2,2017-02-14 08:16:30,2017-02-14 08:25:46,1,0.93,1,N,48,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0 days 00:09:16
6148,2700475,1,2017-01-10 23:55:06,2017-01-11 00:00:32,1,1.5,1,N,142,161,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,0 days 00:05:26
6149,314040,2,2017-01-08 20:49:37,2017-01-08 20:52:34,1,0.69,1,N,239,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0 days 00:02:57
6150,89506188,1,2017-10-23 19:54:19,2017-10-23 19:57:00,1,0.8,1,N,143,142,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0 days 00:02:41
6151,96352971,1,2017-11-13 20:01:14,2017-11-13 20:20:45,1,2.0,1,N,79,186,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,0 days 00:19:31
6152,24727636,2,2017-03-24 21:26:50,2017-03-24 21:37:54,2,1.77,1,N,186,48,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,0 days 00:11:04
6153,85803295,2,2017-10-12 09:28:17,2017-10-12 09:45:35,1,2.55,1,N,100,237,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0 days 00:17:18
6154,85742078,2,2017-10-12 06:56:15,2017-10-12 07:12:39,1,5.01,1,N,143,13,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36,0 days 00:16:24
6155,1048368,2,2017-01-04 16:57:11,2017-01-04 17:19:03,2,4.38,1,N,237,113,1,17.5,1.0,0.5,1.0,0.0,0.3,20.3,0 days 00:21:52
6156,76763194,1,2017-09-12 19:23:52,2017-09-12 19:38:05,1,2.8,1,N,263,161,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,0 days 00:14:13
6157,111260110,2,2017-01-14 23:01:35,2017-01-14 23:18:59,1,2.67,1,N,158,170,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,0 days 00:17:24
6158,19815617,1,2017-03-09 09:37:11,2017-03-09 09:56:24,1,2.1,1,N,48,234,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0 days 00:19:13
6159,42571587,1,2017-05-12 19:11:19,2017-05-12 19:19:53,1,0.9,1,N,107,79,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0,0 days 00:08:34
6160,35776341,2,2017-04-11 21:55:42,2017-04-11 22:02:31,2,1.55,1,N,107,170,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0 days 00:06:49
6161,87835955,2,2017-10-18 16:27:08,2017-10-18 16:35:58,1,1.29,1,N,236,43,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0 days 00:08:50
6162,87895609,1,2017-10-18 19:57:07,2017-10-18 20:07:45,6,0.7,1,N,230,162,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0 days 00:10:38
6163,77429605,2,2017-09-14 20:11:41,2017-09-14 20:17:58,1,0.86,1,N,79,114,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0 days 00:06:17
6164,948478,2,2017-01-04 10:04:25,2017-01-04 10:04:35,2,0.0,2,N,263,263,1,52.0,0.0,0.5,4.08,5.54,0.3,62.42,0 days 00:00:10
6165,96121803,1,2017-11-13 06:39:48,2017-11-13 06:49:07,1,3.0,1,N,68,231,4,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0 days 00:09:19
6166,34494252,1,2017-04-26 08:53:55,2017-04-26 08:58:14,1,0.8,1,N,68,68,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0 days 00:04:19
6167,63655756,2,2017-07-27 08:02:42,2017-07-27 08:18:38,1,3.2,1,N,236,166,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88,0 days 00:15:56
6168,98226856,1,2017-11-19 12:23:43,2017-11-19 12:39:12,1,5.4,1,N,170,13,1,18.5,0.0,0.5,2.0,0.0,0.3,21.3,0 days 00:15:29
6169,39615236,2,2017-05-16 19:20:52,2017-05-16 19:50:27,3,5.5,1,N,186,41,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,0 days 00:29:35
6170,35449471,1,2017-04-10 21:16:38,2017-04-10 21:21:08,2,0.3,1,N,230,100,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0 days 00:04:30
6171,61879083,2,2017-07-20 23:42:29,2017-07-21 00:18:24,1,9.64,1,N,164,95,1,32.5,0.5,0.5,2.0,0.0,0.3,35.8,0 days 00:35:55
6172,79181466,2,2017-09-20 17:14:25,2017-09-20 17:20:54,2,0.99,1,N,237,141,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96,0 days 00:06:29
6173,113327312,1,2017-01-07 12:08:15,2017-01-07 12:19:08,1,1.1,1,N,161,230,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8,0 days 00:10:53
6174,64740112,1,2017-07-30 22:19:47,2017-07-30 22:44:06,1,5.7,1,N,238,79,1,20.5,0.5,0.5,3.7,0.0,0.3,25.5,0 days 00:24:19
6175,75757631,1,2017-09-09 13:01:13,2017-09-09 13:03:41,1,0.3,1,N,116,116,1,4.0,0.0,0.5,1.4,0.0,0.3,6.2,0 days 00:02:28
6176,104393432,2,2017-12-09 17:56:48,2017-12-09 18:00:45,2,0.73,1,N,142,238,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0 days 00:03:57
6177,23736456,2,2017-03-22 08:02:16,2017-03-22 08:09:38,6,2.75,1,N,262,233,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,0 days 00:07:22
6178,82856746,2,2017-10-02 18:22:09,2017-10-02 18:36:47,4,2.15,1,N,125,186,2,11.0,1.0,0.5,0.0,0.0,0.3,12.8,0 days 00:14:38
6179,110661214,1,2017-12-30 20:01:11,2017-12-30 20:07:07,2,0.6,1,N,161,229,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0 days 00:05:56
6180,46248249,1,2017-05-30 12:01:23,2017-05-30 12:18:11,2,2.4,1,N,170,236,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,0 days 00:16:48
6181,52497925,1,2017-06-20 20:08:16,2017-06-20 20:12:11,1,0.5,1,N,236,263,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0 days 00:03:55
6182,26328651,1,2017-03-31 08:58:10,2017-03-31 09:12:25,1,1.1,1,N,68,161,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0 days 00:14:15
6183,103647713,1,2017-12-07 18:51:54,2017-12-07 19:05:17,1,0.6,1,N,100,230,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0 days 00:13:23
6184,72808845,1,2017-08-29 18:40:50,2017-08-29 18:45:17,1,1.0,1,N,229,140,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15,0 days 00:04:27
6185,97816027,2,2017-11-18 06:41:53,2017-11-18 06:50:27,6,2.49,1,N,148,162,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0 days 00:08:34
6186,112294702,2,2017-01-22 02:20:28,2017-01-22 02:33:07,1,2.5,1,N,148,33,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0 days 00:12:39
6187,10087178,1,2017-02-11 21:37:38,2017-02-11 21:48:50,1,2.2,1,N,100,239,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,0 days 00:11:12
6188,78546457,2,2017-09-18 12:32:16,2017-09-18 12:37:01,2,0.56,1,N,236,263,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0 days 00:04:45
6189,8458167,1,2017-02-04 17:36:34,2017-02-04 17:44:17,1,1.5,1,N,186,233,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0 days 00:07:43
6190,65112826,2,2017-08-01 11:52:45,2017-08-01 12:13:17,2,2.03,1,N,186,237,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0 days 00:20:32
6191,86661336,1,2017-10-14 19:37:20,2017-10-14 19:49:30,1,1.1,1,N,114,68,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,0 days 00:12:10
6192,46658358,1,2017-05-31 18:08:56,2017-05-31 18:14:40,1,1.3,1,N,239,236,1,6.0,1.0,0.5,2.3,0.0,0.3,10.1,0 days 00:05:44
6193,19771366,1,2017-03-09 07:21:27,2017-03-09 07:29:43,1,1.5,1,N,79,186,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0 days 00:08:16
6194,100985708,1,2017-11-29 17:04:13,2017-11-29 17:11:04,1,1.2,1,N,48,143,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,0 days 00:06:51
6195,98880152,1,2017-11-21 17:52:37,2017-11-21 18:06:26,1,1.0,1,N,161,164,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3,0 days 00:13:49
6196,64107097,2,2017-07-28 17:58:13,2017-07-28 18:01:22,4,0.9,1,N,79,107,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3,0 days 00:03:09
6197,6545081,2,2017-01-29 22:23:09,2017-01-29 22:47:06,2,7.32,1,N,107,82,2,24.5,0.5,0.5,0.0,5.54,0.3,31.34,0 days 00:23:57
6198,30750697,1,2017-04-15 18:05:19,2017-04-15 18:08:11,1,0.6,1,N,137,107,1,4.5,0.0,0.5,1.55,0.0,0.3,6.85,0 days 00:02:52
6199,1438542,2,2017-01-19 23:30:03,2017-01-19 23:37:50,1,1.11,1,N,158,186,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0 days 00:07:47
6200,65416842,1,2017-08-02 12:38:27,2017-08-02 12:45:40,1,0.7,1,N,231,231,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0 days 00:07:13
6201,63960825,1,2017-07-28 07:14:31,2017-07-28 07:22:23,1,1.2,1,N,170,234,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0 days 00:07:52
6202,14246205,2,2017-02-22 19:37:37,2017-02-22 19:56:07,5,1.65,1,N,107,211,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56,0 days 00:18:30
6203,84752494,2,2017-10-08 18:39:05,2017-10-08 18:44:05,1,0.96,1,N,264,264,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0 days 00:05:00
6204,38742637,1,2017-05-06 21:47:28,2017-05-06 21:55:02,1,0.7,1,N,164,186,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0 days 00:07:34
6205,80504810,2,2017-09-25 06:36:25,2017-09-25 06:48:18,1,2.64,1,N,141,186,1,11.0,0.0,0.5,3.54,0.0,0.3,15.34,0 days 00:11:53
6206,38366973,2,2017-05-05 21:41:07,2017-05-05 21:50:26,5,1.97,1,N,163,236,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0 days 00:09:19
6207,22412811,1,2017-03-18 15:25:10,2017-03-18 15:46:55,2,2.6,1,N,231,148,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0 days 00:21:45
6208,39217128,2,2017-05-21 16:49:34,2017-05-21 17:04:09,1,2.67,1,N,211,68,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0,0 days 00:14:35
6209,77886547,2,2017-09-16 04:07:05,2017-09-16 04:10:57,1,0.7,1,N,170,186,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0 days 00:03:52
6210,33772253,1,2017-04-24 06:15:55,2017-04-24 06:28:40,1,3.0,1,N,141,186,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0 days 00:12:45
